#-----------------+
#  TRI SELECTION  |
#-----------------+
#
#+--------+-----------------------------+
#|        |           aleatoire           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
     307            900           46971  
     308            897           47278  
     309            915           47586  
     310            909           47895  
     311            900           48205  
     312            918           48516  
     313            918           48828  
     314            924           49141  
     315            927           49455  
     316            924           49770  
     317            936           50086  
     318            927           50403  
     319            945           50721  
     320            939           51040  
     321            957           51360  
     322            936           51681  
     323            951           52003  
     324            960           52326  
     325            954           52650  
     326            948           52975  
     327            969           53301  
     328            972           53628  
     329            966           53956  
     330            972           54285  
     331            966           54615  
     332            987           54946  
     333            975           55278  
     334            984           55611  
     335            987           55945  
     336            996           56280  
     337            996           56616  
     338            996           56953  
     339           1002           57291  
     340           1005           57630  
     341           1008           57970  
     342           1017           58311  
     343           1011           58653  
     344           1008           58996  
     345           1011           59340  
     346           1023           59685  
     347           1020           60031  
     348           1029           60378  
     349           1032           60726  
     350           1032           61075  
     351           1035           61425  
     352           1041           61776  
     353           1047           62128  
     354           1035           62481  
     355           1053           62835  
     356           1053           63190  
     357           1050           63546  
     358           1053           63903  
     359           1047           64261  
     360           1065           64620  
     361           1065           64980  
     362           1068           65341  
     363           1065           65703  
     364           1071           66066  
     365           1077           66430  
     366           1086           66795  
     367           1086           67161  
     368           1077           67528  
     369           1083           67896  
     370           1092           68265  
     371           1095           68635  
     372           1095           69006  
     373           1101           69378  
     374           1101           69751  
     375           1110           70125  
     376           1116           70500  
     377           1113           70876  
     378           1107           71253  
     379           1116           71631  
     380           1125           72010  
     381           1125           72390  
     382           1122           72771  
     383           1131           73153  
     384           1143           73536  
     385           1137           73920  
     386           1137           74305  
     387           1143           74691  
     388           1152           75078  
     389           1146           75466  
     390           1149           75855  
     391           1164           76245  
     392           1158           76636  
     393           1161           77028  
     394           1170           77421  
     395           1176           77815  
     396           1170           78210  
     397           1167           78606  
     398           1176           79003  
     399           1185           79401  
     400           1188           79800  
     401           1182           80200  
     402           1185           80601  
     403           1188           81003  
     404           1197           81406  
     405           1197           81810  
     406           1197           82215  
     407           1200           82621  
     408           1197           83028  
     409           1203           83436  
     410           1215           83845  
     411           1197           84255  
     412           1206           84666  
     413           1230           85078  
     414           1230           85491  
     415           1230           85905  
     416           1233           86320  
     417           1230           86736  
     418           1233           87153  
     419           1236           87571  
     420           1239           87990  
     421           1254           88410  
     422           1245           88831  
     423           1251           89253  
     424           1251           89676  
     425           1257           90100  
     426           1266           90525  
     427           1260           90951  
     428           1257           91378  
     429           1269           91806  
     430           1266           92235  
     431           1275           92665  
     432           1281           93096  
     433           1293           93528  
     434           1284           93961  
     435           1281           94395  
     436           1287           94830  
     437           1287           95266  
     438           1287           95703  
     439           1296           96141  
     440           1299           96580  
     441           1293           97020  
     442           1308           97461  
     443           1314           97903  
     444           1308           98346  
     445           1320           98790  
     446           1323           99235  
     447           1323           99681  
     448           1326          100128  
     449           1323          100576  
     450           1326          101025  
     451           1332          101475  
     452           1341          101926  
     453           1347          102378  
     454           1341          102831  
     455           1350          103285  
     456           1350          103740  
     457           1353          104196  
     458           1362          104653  
     459           1353          105111  
     460           1350          105570  
     461           1362          106030  
     462           1374          106491  
     463           1374          106953  
     464           1365          107416  
     465           1371          107880  
     466           1392          108345  
     467           1374          108811  
     468           1383          109278  
     469           1365          109746  
     470           1389          110215  
     471           1395          110685  
     472           1395          111156  
     473           1398          111628  
     474           1404          112101  
     475           1413          112575  
     476           1410          113050  
     477           1416          113526  
     478           1416          114003  
     479           1416          114481  
     480           1413          114960  
     481           1428          115440  
     482           1425          115921  
     483           1428          116403  
     484           1437          116886  
     485           1452          117370  
     486           1428          117855  
     487           1455          118341  
     488           1452          118828  
     489           1443          119316  
     490           1449          119805  
     491           1449          120295  
     492           1449          120786  
     493           1473          121278  
     494           1467          121771  
     495           1458          122265  
     496           1461          122760  
     497           1476          123256  
     498           1476          123753  
     499           1491          124251  
     500           1479          124750  
     501           1485          125250  
     502           1476          125751  
     503           1500          126253  
     504           1491          126756  
     505           1494          127260  
     506           1491          127765  
     507           1491          128271  
     508           1509          128778  
     509           1497          129286  
     510           1500          129795  
     511           1524          130305  
     512           1515          130816  
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
