#-------------------+
#  Merge sort list  |
#-------------------+
#
#+--------+-----------------------------+
#|        |           aleatoire           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               2  
       2              8               6  
       3             18              10  
       4             29              16  
       5             42              21  
       6             55              27  
       7             67              32  
       8             81              40  
       9             96              45  
      10            109              49  
      11            128              59  
      12            141              64  
      13            156              70  
      14            174              80  
      15            186              84  
      16            200              91  
      17            222             101  
      18            240             108  
      19            254             111  
      20            280             127  
      21            295             131  
      22            310             136  
      23            328             144  
      24            344             151  
      25            367             163  
      26            384             170  
      27            396             172  
      28            412             179  
      29            437             194  
      30            448             196  
      31            471             210  
      32            483             214  
      33            504             221  
      34            532             236  
      35            554             245  
      36            570             249  
      37            592             258  
      38            613             267  
      39            632             274  
      40            654             285  
      41            680             298  
      42            697             303  
      43            715             309  
      44            733             316  
      45            762             333  
      46            780             340  
      47            796             345  
      48            811             350  
      49            840             366  
      50            861             375  
      51            872             374  
      52            897             388  
      53            919             398  
      54            939             407  
      55            958             415  
      56            972             419  
      57           1001             436  
      58           1013             437  
      59           1038             451  
      60           1060             463  
      61           1082             474  
      62           1092             474  
      63           1100             472  
      64           1129             492  
      65           1157             504  
      66           1186             518  
      67           1204             521  
      68           1231             534  
      69           1260             548  
      70           1265             539  
      71           1306             566  
      72           1331             578  
      73           1349             581  
      74           1372             590  
      75           1384             588  
      76           1414             605  
      77           1442             619  
      78           1466             630  
      79           1496             647  
      80           1498             637  
      81           1538             662  
      82           1563             673  
      83           1575             671  
      84           1603             686  
      85           1621             690  
      86           1644             700  
      87           1661             704  
      88           1691             722  
      89           1727             744  
      90           1738             742  
      91           1767             758  
      92           1784             763  
      93           1798             764  
      94           1830             784  
      95           1856             798  
      96           1883             814  
      97           1897             813  
      98           1911             813  
      99           1946             834  
     100           1975             850  
     101           1989             850  
     102           2012             860  
     103           2033             868  
     104           2053             876  
     105           2075             884  
     106           2108             904  
     107           2132             915  
     108           2155             926  
     109           2174             932  
     110           2199             945  
     111           2205             939  
     112           2225             948  
     113           2249             958  
     114           2283             979  
     115           2311             994  
     116           2305             976  
     117           2352            1010  
     118           2376            1022  
     119           2397            1031  
     120           2416            1039  
     121           2445            1055  
     122           2461            1059  
     123           2479            1065  
     124           2507            1082  
     125           2526            1089  
     126           2550            1102  
     127           2575            1116  
     128           2594            1125  
     129           2622            1135  
     130           2640            1136  
     131           2672            1151  
     132           2697            1160  
     133           2725            1171  
     134           2763            1193  
     135           2779            1193  
     136           2811            1210  
     137           2828            1210  
     138           2852            1218  
     139           2890            1240  
     140           2908            1243  
     141           2926            1245  
     142           2965            1269  
     143           2988            1277  
     144           3004            1279  
     145           3041            1299  
     146           3062            1304  
     147           3096            1322  
     148           3109            1320  
     149           3133            1328  
     150           3166            1346  
     151           3191            1356  
     152           3232            1383  
     153           3242            1377  
     154           3268            1388  
     155           3300            1405  
     156           3332            1423  
     157           3341            1417  
     158           3372            1434  
     159           3401            1449  
     160           3416            1451  
     161           3446            1464  
     162           3485            1487  
     163           3509            1495  
     164           3530            1501  
     165           3546            1501  
