#-------------------+
#  Merge sort list  |
#-------------------+
#
#+--------+-----------------------------+
#|        |           ordonne           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
     293           6120            2145  
     294           6146            2154  
     295           6172            2163  
     296           6196            2171  
     297           6224            2181  
     298           6250            2190  
     299           6276            2199  
     300           6300            2207  
     301           6326            2216  
     302           6350            2224  
     303           6374            2232  
     304           6396            2239  
     305           6424            2249  
     306           6450            2258  
     307           6476            2267  
     308           6500            2275  
     309           6526            2284  
     310           6550            2292  
     311           6574            2300  
     312           6596            2307  
     313           6622            2316  
     314           6646            2324  
     315           6670            2332  
     316           6692            2339  
     317           6716            2347  
     318           6738            2354  
     319           6760            2361  
     320           6780            2367  
     321           6810            2378  
     322           6838            2388  
     323           6866            2398  
     324           6892            2407  
     325           6920            2417  
     326           6946            2426  
     327           6972            2435  
     328           6996            2443  
     329           7024            2453  
     330           7050            2462  
     331           7076            2471  
     332           7100            2479  
     333           7126            2488  
     334           7150            2496  
     335           7174            2504  
     336           7196            2511  
     337           7224            2521  
     338           7250            2530  
     339           7276            2539  
     340           7300            2547  
     341           7326            2556  
     342           7350            2564  
     343           7374            2572  
     344           7396            2579  
     345           7422            2588  
     346           7446            2596  
     347           7470            2604  
     348           7492            2611  
     349           7516            2619  
     350           7538            2626  
     351           7560            2633  
     352           7580            2639  
     353           7608            2649  
     354           7634            2658  
     355           7660            2667  
     356           7684            2675  
     357           7710            2684  
     358           7734            2692  
     359           7758            2700  
     360           7780            2707  
     361           7806            2716  
     362           7830            2724  
     363           7854            2732  
     364           7876            2739  
     365           7900            2747  
     366           7922            2754  
     367           7944            2761  
     368           7964            2767  
     369           7990            2776  
     370           8014            2784  
     371           8038            2792  
     372           8060            2799  
     373           8084            2807  
     374           8106            2814  
     375           8128            2821  
     376           8148            2827  
     377           8172            2835  
     378           8194            2842  
     379           8216            2849  
     380           8236            2855  
     381           8258            2862  
     382           8278            2868  
     383           8298            2874  
     384           8316            2879  
     385           8346            2890  
     386           8374            2900  
     387           8402            2910  
     388           8428            2919  
     389           8456            2929  
     390           8482            2938  
     391           8508            2947  
     392           8532            2955  
     393           8560            2965  
     394           8586            2974  
     395           8612            2983  
     396           8636            2991  
     397           8662            3000  
     398           8686            3008  
     399           8710            3016  
     400           8732            3023  
     401           8760            3033  
     402           8786            3042  
     403           8812            3051  
     404           8836            3059  
     405           8862            3068  
     406           8886            3076  
     407           8910            3084  
     408           8932            3091  
     409           8958            3100  
     410           8982            3108  
     411           9006            3116  
     412           9028            3123  
     413           9052            3131  
     414           9074            3138  
     415           9096            3145  
     416           9116            3151  
     417           9144            3161  
     418           9170            3170  
     419           9196            3179  
     420           9220            3187  
     421           9246            3196  
     422           9270            3204  
     423           9294            3212  
     424           9316            3219  
     425           9342            3228  
     426           9366            3236  
     427           9390            3244  
     428           9412            3251  
     429           9436            3259  
     430           9458            3266  
     431           9480            3273  
     432           9500            3279  
     433           9526            3288  
     434           9550            3296  
     435           9574            3304  
     436           9596            3311  
     437           9620            3319  
     438           9642            3326  
     439           9664            3333  
     440           9684            3339  
     441           9708            3347  
     442           9730            3354  
     443           9752            3361  
     444           9772            3367  
     445           9794            3374  
     446           9814            3380  
     447           9834            3386  
     448           9852            3391  
     449           9880            3401  
     450           9906            3410  
     451           9932            3419  
     452           9956            3427  
     453           9982            3436  
     454          10006            3444  
     455          10030            3452  
     456          10052            3459  
     457          10078            3468  
     458          10102            3476  
     459          10126            3484  
     460          10148            3491  
     461          10172            3499  
     462          10194            3506  
     463          10216            3513  
     464          10236            3519  
     465          10262            3528  
     466          10286            3536  
     467          10310            3544  
     468          10332            3551  
     469          10356            3559  
     470          10378            3566  
     471          10400            3573  
     472          10420            3579  
     473          10444            3587  
     474          10466            3594  
     475          10488            3601  
     476          10508            3607  
     477          10530            3614  
     478          10550            3620  
     479          10570            3626  
     480          10588            3631  
     481          10614            3640  
     482          10638            3648  
     483          10662            3656  
     484          10684            3663  
     485          10708            3671  
     486          10730            3678  
     487          10752            3685  
     488          10772            3691  
     489          10796            3699  
     490          10818            3706  
     491          10840            3713  
     492          10860            3719  
     493          10882            3726  
     494          10902            3732  
     495          10922            3738  
     496          10940            3743  
     497          10964            3751  
     498          10986            3758  
     499          11008            3765  
     500          11028            3771  
     501          11050            3778  
     502          11070            3784  
     503          11090            3790  
     504          11108            3795  
     505          11130            3802  
     506          11150            3808  
     507          11170            3814  
     508          11188            3819  
     509          11208            3825  
     510          11226            3830  
     511          11244            3835  
     512          11260            3839  
     513          11295            3852  
     514          11328            3864  
     515          11361            3876  
     516          11392            3887  
     517          11425            3899  
     518          11456            3910  
     519          11487            3921  
     520          11516            3931  
     521          11549            3943  
     522          11580            3954  
     523          11611            3965  
     524          11640            3975  
     525          11671            3986  
     526          11700            3996  
     527          11729            4006  
     528          11756            4015  
     529          11789            4027  
     530          11820            4038  
     531          11851            4049  
     532          11880            4059  
     533          11911            4070  
     534          11940            4080  
     535          11969            4090  
     536          11996            4099  
     537          12027            4110  
     538          12056            4120  
     539          12085            4130  
     540          12112            4139  
     541          12141            4149  
     542          12168            4158  
     543          12195            4167  
     544          12220            4175  
     545          12253            4187  
     546          12284            4198  
     547          12315            4209  
     548          12344            4219  
     549          12375            4230  
     550          12404            4240  
     551          12433            4250  
     552          12460            4259  
     553          12491            4270  
     554          12520            4280  
     555          12549            4290  
     556          12576            4299  
     557          12605            4309  
     558          12632            4318  
     559          12659            4327  
     560          12684            4335  
     561          12715            4346  
     562          12744            4356  
     563          12773            4366  
     564          12800            4375  
     565          12829            4385  
     566          12856            4394  
     567          12883            4403  
     568          12908            4411  
     569          12937            4421  
     570          12964            4430  
     571          12991            4439  
     572          13016            4447  
     573          13043            4456  
     574          13068            4464  
     575          13093            4472  
     576          13116            4479  
     577          13149            4491  
     578          13180            4502  
     579          13211            4513  
     580          13240            4523  
     581          13271            4534  
     582          13300            4544  
     583          13329            4554  
     584          13356            4563  
     585          13387            4574  
     586          13416            4584  
     587          13445            4594  
     588          13472            4603  
     589          13501            4613  
     590          13528            4622  
     591          13555            4631  
     592          13580            4639  
     593          13611            4650  
     594          13640            4660  
     595          13669            4670  
     596          13696            4679  
     597          13725            4689  
     598          13752            4698  
     599          13779            4707  
     600          13804            4715  
     601          13833            4725  
     602          13860            4734  
     603          13887            4743  
     604          13912            4751  
     605          13939            4760  
     606          13964            4768  
     607          13989            4776  
     608          14012            4783  
     609          14043            4794  
     610          14072            4804  
     611          14101            4814  
     612          14128            4823  
     613          14157            4833  
     614          14184            4842  
     615          14211            4851  
     616          14236            4859  
     617          14265            4869  
     618          14292            4878  
     619          14319            4887  
     620          14344            4895  
     621          14371            4904  
     622          14396            4912  
     623          14421            4920  
     624          14444            4927  
     625          14473            4937  
     626          14500            4946  
     627          14527            4955  
     628          14552            4963  
     629          14579            4972  
     630          14604            4980  
     631          14629            4988  
     632          14652            4995  
     633          14679            5004  
     634          14704            5012  
     635          14729            5020  
     636          14752            5027  
     637          14777            5035  
     638          14800            5042  
     639          14823            5049  
     640          14844            5055  
     641          14877            5067  
     642          14908            5078  
     643          14939            5089  
     644          14968            5099  
     645          14999            5110  
     646          15028            5120  
     647          15057            5130  
     648          15084            5139  
     649          15115            5150  
     650          15144            5160  
     651          15173            5170  
     652          15200            5179  
     653          15229            5189  
     654          15256            5198  
     655          15283            5207  
     656          15308            5215  
     657          15339            5226  
     658          15368            5236  
     659          15397            5246  
     660          15424            5255  
     661          15453            5265  
     662          15480            5274  
     663          15507            5283  
     664          15532            5291  
     665          15561            5301  
     666          15588            5310  
     667          15615            5319  
     668          15640            5327  
     669          15667            5336  
     670          15692            5344  
     671          15717            5352  
     672          15740            5359  
     673          15771            5370  
     674          15800            5380  
     675          15829            5390  
     676          15856            5399  
     677          15885            5409  
     678          15912            5418  
     679          15939            5427  
     680          15964            5435  
     681          15993            5445  
     682          16020            5454  
     683          16047            5463  
     684          16072            5471  
     685          16099            5480  
     686          16124            5488  
     687          16149            5496  
     688          16172            5503  
     689          16201            5513  
     690          16228            5522  
     691          16255            5531  
     692          16280            5539  
     693          16307            5548  
     694          16332            5556  
     695          16357            5564  
     696          16380            5571  
     697          16407            5580  
     698          16432            5588  
     699          16457            5596  
     700          16480            5603  
     701          16505            5611  
     702          16528            5618  
     703          16551            5625  
     704          16572            5631  
     705          16603            5642  
     706          16632            5652  
     707          16661            5662  
     708          16688            5671  
     709          16717            5681  
     710          16744            5690  
     711          16771            5699  
     712          16796            5707  
     713          16825            5717  
     714          16852            5726  
     715          16879            5735  
     716          16904            5743  
     717          16931            5752  
     718          16956            5760  
     719          16981            5768  
     720          17004            5775  
     721          17033            5785  
     722          17060            5794  
     723          17087            5803  
     724          17112            5811  
     725          17139            5820  
     726          17164            5828  
     727          17189            5836  
     728          17212            5843  
     729          17239            5852  
     730          17264            5860  
     731          17289            5868  
     732          17312            5875  
     733          17337            5883  
     734          17360            5890  
     735          17383            5897  
     736          17404            5903  
     737          17433            5913  
     738          17460            5922  
     739          17487            5931  
     740          17512            5939  
     741          17539            5948  
     742          17564            5956  
     743          17589            5964  
     744          17612            5971  
     745          17639            5980  
     746          17664            5988  
     747          17689            5996  
     748          17712            6003  
     749          17737            6011  
     750          17760            6018  
     751          17783            6025  
     752          17804            6031  
     753          17831            6040  
     754          17856            6048  
     755          17881            6056  
     756          17904            6063  
     757          17929            6071  
     758          17952            6078  
     759          17975            6085  
     760          17996            6091  
     761          18021            6099  
     762          18044            6106  
     763          18067            6113  
     764          18088            6119  
     765          18111            6126  
     766          18132            6132  
     767          18153            6138  
     768          18172            6143  
     769          18205            6155  
     770          18236            6166  
     771          18267            6177  
     772          18296            6187  
     773          18327            6198  
     774          18356            6208  
     775          18385            6218  
     776          18412            6227  
     777          18443            6238  
     778          18472            6248  
     779          18501            6258  
     780          18528            6267  
     781          18557            6277  
     782          18584            6286  
     783          18611            6295  
     784          18636            6303  
     785          18667            6314  
     786          18696            6324  
     787          18725            6334  
     788          18752            6343  
     789          18781            6353  
     790          18808            6362  
     791          18835            6371  
     792          18860            6379  
     793          18889            6389  
     794          18916            6398  
     795          18943            6407  
     796          18968            6415  
     797          18995            6424  
     798          19020            6432  
     799          19045            6440  
     800          19068            6447  
     801          19099            6458  
     802          19128            6468  
     803          19157            6478  
     804          19184            6487  
     805          19213            6497  
     806          19240            6506  
     807          19267            6515  
     808          19292            6523  
     809          19321            6533  
     810          19348            6542  
     811          19375            6551  
     812          19400            6559  
     813          19427            6568  
     814          19452            6576  
     815          19477            6584  
     816          19500            6591  
     817          19529            6601  
     818          19556            6610  
     819          19583            6619  
     820          19608            6627  
     821          19635            6636  
     822          19660            6644  
     823          19685            6652  
     824          19708            6659  
     825          19735            6668  
     826          19760            6676  
     827          19785            6684  
     828          19808            6691  
     829          19833            6699  
     830          19856            6706  
     831          19879            6713  
     832          19900            6719  
     833          19931            6730  
     834          19960            6740  
     835          19989            6750  
     836          20016            6759  
     837          20045            6769  
     838          20072            6778  
     839          20099            6787  
     840          20124            6795  
     841          20153            6805  
     842          20180            6814  
     843          20207            6823  
     844          20232            6831  
     845          20259            6840  
     846          20284            6848  
     847          20309            6856  
     848          20332            6863  
     849          20361            6873  
     850          20388            6882  
     851          20415            6891  
     852          20440            6899  
     853          20467            6908  
     854          20492            6916  
     855          20517            6924  
     856          20540            6931  
     857          20567            6940  
     858          20592            6948  
     859          20617            6956  
     860          20640            6963  
     861          20665            6971  
     862          20688            6978  
     863          20711            6985  
     864          20732            6991  
     865          20761            7001  
     866          20788            7010  
     867          20815            7019  
     868          20840            7027  
     869          20867            7036  
     870          20892            7044  
     871          20917            7052  
     872          20940            7059  
     873          20967            7068  
     874          20992            7076  
     875          21017            7084  
     876          21040            7091  
     877          21065            7099  
     878          21088            7106  
     879          21111            7113  
     880          21132            7119  
     881          21159            7128  
     882          21184            7136  
     883          21209            7144  
     884          21232            7151  
     885          21257            7159  
     886          21280            7166  
     887          21303            7173  
     888          21324            7179  
     889          21349            7187  
     890          21372            7194  
     891          21395            7201  
     892          21416            7207  
     893          21439            7214  
     894          21460            7220  
     895          21481            7226  
     896          21500            7231  
     897          21531            7242  
     898          21560            7252  
     899          21589            7262  
     900          21616            7271  
     901          21645            7281  
     902          21672            7290  
     903          21699            7299  
     904          21724            7307  
     905          21753            7317  
     906          21780            7326  
     907          21807            7335  
     908          21832            7343  
     909          21859            7352  
     910          21884            7360  
     911          21909            7368  
     912          21932            7375  
     913          21961            7385  
     914          21988            7394  
     915          22015            7403  
     916          22040            7411  
     917          22067            7420  
     918          22092            7428  
     919          22117            7436  
     920          22140            7443  
     921          22167            7452  
     922          22192            7460  
     923          22217            7468  
     924          22240            7475  
     925          22265            7483  
     926          22288            7490  
     927          22311            7497  
     928          22332            7503  
     929          22361            7513  
     930          22388            7522  
     931          22415            7531  
     932          22440            7539  
     933          22467            7548  
     934          22492            7556  
     935          22517            7564  
     936          22540            7571  
     937          22567            7580  
     938          22592            7588  
     939          22617            7596  
     940          22640            7603  
     941          22665            7611  
     942          22688            7618  
     943          22711            7625  
     944          22732            7631  
     945          22759            7640  
     946          22784            7648  
     947          22809            7656  
     948          22832            7663  
     949          22857            7671  
     950          22880            7678  
     951          22903            7685  
     952          22924            7691  
     953          22949            7699  
     954          22972            7706  
     955          22995            7713  
     956          23016            7719  
     957          23039            7726  
     958          23060            7732  
     959          23081            7738  
     960          23100            7743  
     961          23129            7753  
     962          23156            7762  
     963          23183            7771  
     964          23208            7779  
     965          23235            7788  
     966          23260            7796  
     967          23285            7804  
     968          23308            7811  
     969          23335            7820  
     970          23360            7828  
     971          23385            7836  
     972          23408            7843  
     973          23433            7851  
     974          23456            7858  
     975          23479            7865  
     976          23500            7871  
     977          23527            7880  
     978          23552            7888  
     979          23577            7896  
     980          23600            7903  
     981          23625            7911  
     982          23648            7918  
     983          23671            7925  
     984          23692            7931  
     985          23717            7939  
     986          23740            7946  
     987          23763            7953  
     988          23784            7959  
     989          23807            7966  
     990          23828            7972  
     991          23849            7978  
     992          23868            7983  
     993          23895            7992  
     994          23920            8000  
     995          23945            8008  
     996          23968            8015  
     997          23993            8023  
     998          24016            8030  
     999          24039            8037  
    1000          24060            8043  
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
