#--------------------------+
#  RECHERCHE DICHOTOMIQUE  |
#--------------------------+
#
#+--------+-----------------------------+
#|        |           ordonne_x=59           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               4  
       2              0               7  
       3              0               7  
       4              0              10  
       5              0              10  
       6              0              10  
       7              0              10  
       8              0              13  
       9              0              13  
      10              0              13  
      11              0              13  
      12              0              13  
      13              0              13  
      14              0              13  
      15              0              13  
      16              0              16  
      17              0              16  
      18              0              16  
      19              0              16  
      20              0              16  
      21              0              16  
      22              0              16  
      23              0              16  
      24              0              16  
      25              0              16  
      26              0              16  
      27              0              16  
      28              0              16  
      29              0              16  
      30              0              16  
      31              0              16  
      32              0              19  
      33              0              19  
      34              0              19  
      35              0              19  
      36              0              19  
      37              0              19  
      38              0              19  
      39              0              19  
      40              0              19  
      41              0              19  
      42              0              19  
      43              0              19  
      44              0              19  
      45              0              19  
      46              0              19  
      47              0              19  
      48              0              19  
      49              0              19  
      50              0              19  
      51              0              19  
      52              0              19  
      53              0              19  
      54              0              19  
      55              0              19  
      56              0              19  
      57              0              19  
      58              0              19  
      59              0              19  
      60              0              17  
      61              0              14  
      62              0              17  
      63              0              11  
      64              0              11  
      65              0              17  
      66              0              14  
      67              0              17  
      68              0               8  
      69              0              20  
      70              0              17  
      71              0              14  
      72              0              14  
      73              0              17  
      74              0              11  
      75              0              17  
      76              0              17  
      77              0              14  
      78              0              17  
      79              0               5  
      80              0               5  
      81              0              20  
      82              0              17  
      83              0              14  
      84              0              14  
      85              0              20  
      86              0              17  
      87              0              11  
      88              0              11  
      89              0              20  
      90              0              17  
      91              0              14  
      92              0              14  
      93              0              20  
      94              0              17  
      95              0               8  
      96              0               8  
      97              0              20  
      98              0              20  
      99              0              17  
     100              0              17  
     101              0              14  
     102              0              14  
     103              0              20  
     104              0              20  
     105              0              17  
     106              0              17  
     107              0              11  
     108              0              11  
     109              0              20  
     110              0              17  
     111              0              20  
     112              0              20  
     113              0              14  
     114              0              14  
     115              0              20  
     116              0              20  
     117              0              17  
     118              0              17  
     119              0               2  
     120              0               2  
     121              0              20  
     122              0              20  
     123              0              17  
     124              0              17  
     125              0              20  
     126              0              20  
     127              0              14  
     128              0              14  
     129              0              14  
     130              0              14  
     131              0              20  
     132              0              20  
     133              0              17  
     134              0              17  
     135              0              20  
     136              0              20  
     137              0              11  
     138              0              11  
     139              0              23  
     140              0              23  
     141              0              20  
     142              0              20  
     143              0              17  
     144              0              17  
     145              0              17  
     146              0              17  
     147              0              20  
     148              0              20  
     149              0              14  
     150              0              14  
     151              0              20  
     152              0              20  
     153              0              20  
     154              0              20  
     155              0              17  
     156              0              17  
     157              0              20  
     158              0              20  
     159              0               8  
     160              0               8  
     161              0               8  
     162              0               8  
     163              0              23  
     164              0              23  
     165              0              20  
     166              0              20  
     167              0              17  
     168              0              17  
     169              0              17  
     170              0              17  
     171              0              23  
     172              0              23  
     173              0              20  
     174              0              20  
     175              0              14  
     176              0              14  
     177              0              14  
     178              0              14  
     179              0              23  
     180              0              23  
     181              0              20  
     182              0              20  
     183              0              17  
     184              0              17  
     185              0              17  
     186              0              17  
     187              0              23  
     188              0              23  
     189              0              20  
     190              0              20  
     191              0              11  
     192              0              11  
     193              0              11  
     194              0              11  
     195              0              23  
     196              0              23  
     197              0              23  
     198              0              23  
     199              0              20  
     200              0              20  
     201              0              20  
     202              0              20  
     203              0              17  
     204              0              17  
     205              0              17  
     206              0              17  
     207              0              23  
     208              0              23  
     209              0              23  
     210              0              23  
     211              0              20  
     212              0              20  
     213              0              20  
     214              0              20  
     215              0              14  
     216              0              14  
     217              0              14  
     218              0              14  
     219              0              23  
