#-----------------+
#  TRI INSERTION  |
#-----------------+
#
#+--------+-----------------------------+
#|        |           aleatoire           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               0  
       2              2               1  
       3              5               3  
       4             11               6  
       5             16              10  
       6             20              13  
       7             22              15  
       8             34              24  
       9             43              30  
      10             40              30  
      11             57              44  
      12             58              43  
      13             55              42  
      14             77              61  
      15             70              53  
      16             78              59  
      17             88              71  
      18            104              83  
      19            125             104  
      20            144             124  
      21            141             121  
      22            142             119  
      23            166             141  
      24            205             178  
      25            238             213  
      26            222             194  
      27            225             197  
      28            282             252  
      29            309             276  
      30            275             243  
      31            274             242  
      32            320             287  
      33            348             312  
      34            362             328  
      35            352             316  
      36            369             333  
      37            419             378  
      38            426             386  
      39            454             413  
      40            432             387  
      41            500             459  
      42            526             481  
      43            608             559  
      44            560             515  
      45            554             509  
      46            618             569  
      47            614             564  
      48            590             539  
      49            727             674  
      50            656             606  
      51            770             718  
      52            776             721  
      53            718             665  
      54            865             809  
      55            866             804  
      56            925             867  
      57            877             817  
      58            974             913  
      59            996             934  
      60            992             929  
      61           1150            1084  
      62            990             924  
      63           1078            1013  
      64           1279            1214  
      65            925             858  
      66           1240            1173  
      67           1254            1182  
      68           1264            1193  
      69           1228            1156  
      70           1484            1412  
      71           1301            1230  
      72           1260            1183  
      73           1559            1482  
      74           1526            1447  
      75           1449            1369  
      76           1771            1692  
      77           1730            1652  
      78           1569            1486  
      79           1714            1633  
      80           1702            1622  
      81           1673            1590  
      82           1776            1694  
      83           1821            1735  
      84           1814            1726  
      85           1697            1607  
      86           2158            2068  
      87           2283            2192  
      88           1820            1729  
      89           1972            1878  
      90           2226            2134  
      91           2122            2024  
      92           2429            2329  
      93           2544            2447  
      94           2252            2157  
      95           2652            2555  
      96           2300            2203  
      97           2339            2237  
      98           2632            2530  
      99           2465            2364  
     100           2760            2656  
     101           2784            2681  
     102           2790            2686  
     103           2959            2851  
     104           2921            2813  
     105           2901            2793  
     106           2881            2769  
     107           2864            2751  
     108           2976            2866  
     109           3056            2940  
     110           2750            2637  
     111           3581            3464  
     112           3122            3008  
     113           3491            3371  
     114           3317            3200  
     115           3546            3428  
     116           3157            3039  
     117           3373            3254  
     118           3688            3564  
     119           3734            3611  
     120           4290            4167  
     121           4033            3909  
     122           3721            3594  
     123           4077            3950  
     124           4005            3878  
     125           3719            3591  
     126           4130            4003  
     127           4436            4307  
     128           4431            4299  
     129           4015            3886  
     130           4602            4469  
     131           4266            4131  
     132           4803            4669  
     133           4159            4024  
     134           4793            4653  
     135           4972            4831  
     136           4979            4837  
     137           5196            5058  
     138           4410            4269  
     139           5251            5108  
     140           4788            4646  
     141           5551            5408  
     142           5691            5544  
     143           5289            5140  
     144           5688            5542  
     145           5742            5590  
     146           6050            5900  
     147           5945            5791  
     148           6006            5856  
     149           5209            5060  
     150           5741            5583  
     151           5751            5597  
     152           5741            5584  
     153           5877            5724  
     154           6193            6037  
     155           6462            6305  
     156           6107            5948  
     157           6456            6295  
     158           7083            6921  
     159           6956            6798  
     160           6373            6211  
     161           6459            6296  
     162           6873            6709  
     163           6989            6820  
     164           7152            6983  
     165           7352            7183  
     166           6289            6119  
     167           7422            7249  
     168           7420            7250  
     169           7129            6952  
     170           6961            6788  
     171           7162            6989  
     172           7870            7694  
     173           8172            7994  
     174           7773            7594  
     175           8427            8249  
     176           7925            7743  
     177           8648            8467  
     178           8348            8166  
     179           7841            7661  
     180           7838            7657  
     181           8876            8688  
     182           7740            7554  
     183           9068            8878  
     184           8688            8503  
     185           8681            8491  
     186           9029            8837  
     187           8923            8728  
     188           9205            9011  
     189           9428            9237  
     190           9860            9665  
     191           9065            8873  
     192           9487            9290  
     193           9583            9387  
     194           9668            9472  
     195          10012            9809  
     196          10432           10232  
     197           9856            9656  
     198           9820            9620  
     199           9764            9561  
     200           9787            9588  
     201          10160            9956  
     202          11159           10952  
     203          11019           10811  
     204          11270           11063  
     205          10453           10247  
     206          11627           11416  
     207          10900           10686  
     208          11375           11161  
     209          11583           11371  
     210          12135           11918  
     211          11585           11374  
     212          12178           11964  
     213          12543           12325  
     214          12517           12297  
     215          11980           11758  
     216          11785           11564  
     217          11974           11753  
     218          11217           10993  
     219          11950           11725  
     220          11869           11643  
     221          12478           12255  
     222          12714           12485  
     223          12678           12453  
     224          13944           13715  
     225          13790           13562  
     226          13423           13195  
     227          12794           12561  
     228          12337           12108  
     229          13076           12846  
     230          13365           13129  
     231          12681           12446  
     232          14478           14242  
     233          12682           12446  
     234          13836           13595  
     235          13592           13352  
     236          15097           14857  
     237          13763           13524  
     238          14854           14611  
     239          15249           15007  
     240          14866           14622  
     241          14752           14509  
     242          15169           14921  
     243          15294           15049  
     244          14938           14689  
     245          15994           15745  
     246          15843           15594  
     247          15705           15457  
     248          15987           15735  
     249          16232           15981  
     250          16692           16437  
     251          16091           15838  
     252          16277           16020  
     253          14886           14629  
     254          16146           15884  
     255          18200           17940  
     256          16266           16004  
     257          16476           16213  
     258          17341           17076  
     259          16954           16690  
     260          18444           18175  
     261          17529           17264  
     262          16531           16266  
     263          18493           18226  
     264          18279           18011  
     265          18781           18511  
     266          18851           18580  
     267          18768           18498  
     268          18820           18550  
     269          17559           17286  
     270          18775           18498  
     271          20278           20000  
     272          20066           19785  
     273          19654           19377  
     274          19692           19414  
     275          20579           20299  
     276          19379           19097  
     277          19176           18892  
     278          20960           20680  
     279          20433           20150  
     280          20682           20397  
     281          20204           19919  
     282          20079           19794  
     283          19952           19663  
